filename,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
genrenew30\semiclassical\scl88.mp3.5.wav,0.3252129,0.08484059,0.16717808,0.001377404,3687.028886,467092.1137,3145.695682,47386.75372,7704.580078,754720.4124,0.17909405,0.00321627,-5.33E-05,0.018651668,0.000150717,0.004778008,103.359375,-36.110962,773.09283,47.7378,268.06238,15.018157,169.89102,9.098902,98.93475,-6.219163,89.45516,-2.0962796,54.5788,-0.22814994,91.86767,4.334239,49.117702,-8.832974,95.77329,11.593967,55.586945,1.9866786,45.229137,2.15139,34.1116,-2.1980643,30.535032,0.77360827,69.57936,-3.4257154,93.67217,13.996064,71.08856,12.88113,81.49966,8.866712,83.81778,1.3396231,38.073715,-1.7544441,44.680515,semiclassical
genrenew30\semiclassical\scl88.mp3.6.wav,0.37234598,0.084919624,0.14411408,0.001701246,3661.807271,467751.908,3043.41902,48001.47118,7516.247371,746450.2477,0.18517503,0.004835348,-8.70E-05,0.012230773,-0.000361892,0.004708319,103.359375,-50.466877,1645.6497,43.464695,376.1044,11.354714,177.4329,18.999277,222.5492,0.98106956,53.545387,1.7695057,64.90743,-5.795039,91.696785,0.20949504,48.023098,-8.971019,38.363037,13.971377,39.296997,-2.641182,35.94836,2.8606102,45.1208,1.0333743,43.81842,-1.0845987,43.343197,-4.108639,35.769802,13.476617,38.453136,9.506378,51.473286,5.113806,91.91255,-2.179767,60.163635,-10.46454,58.71307,semiclassical
genrenew30\semiclassical\scl88.mp3.7.wav,0.3243277,0.08307411,0.14107065,0.001686713,3673.253914,353019.9033,3066.419929,34733.26826,7558.237117,541276.375,0.188566707,0.004217092,-1.55E-05,0.011182111,-0.000255249,0.005007941,103.359375,-49.161358,1845.4281,45.156372,305.7289,9.320401,211.38782,11.177677,92.63836,-3.0425606,119.45631,1.5603584,60.840668,-4.190588,184.0257,6.876301,36.360073,-8.032876,69.04802,15.950959,101.096565,2.3306968,71.00781,3.7153504,36.53403,0.29305443,62.35881,-1.939915,74.20744,-6.8026056,31.556295,3.606934,40.888687,-0.959358,72.854416,0.90522635,89.35652,-2.544737,79.36369,-5.79881,143.50635,semiclassical
genrenew30\semiclassical\scl88.mp3.8.wav,0.37970838,0.085617006,0.14067414,0.002176295,3628.260435,421897.327,3162.313855,33474.07176,7668.304913,473741.6279,0.176081731,0.004575529,-3.43E-05,0.010972909,-0.00021596,0.00516628,103.359375,-53.503693,1850.0947,53.885235,250.97131,18.03373,161.56621,10.411715,122.21141,2.922324,70.18989,-1.185968,72.34214,-9.708283,108.93989,5.9282613,60.919285,-10.840279,49.66465,9.171274,46.77021,-1.8007005,53.351383,4.374635,30.861633,1.5708827,44.086952,1.5755957,40.339905,-2.4673743,29.850193,11.824799,47.781727,9.096493,67.88964,3.9263952,44.398373,-4.9222226,31.69167,-7.298003,86.3915,semiclassical
genrenew30\semiclassical\scl88.mp3.9.wav,0.38643572,0.08913856,0.12593026,0.001944541,3755.350994,631517.135,3136.439218,34958.15675,7614.554725,751246.7515,0.184769381,0.00856983,-5.47E-05,0.007818001,-0.000265561,0.005144074,103.359375,-72.85325,2748.3616,45.546364,404.38422,20.706186,183.09036,17.202223,140.68208,5.0335855,75.96677,4.622786,87.07803,-6.8266487,154.79208,7.1540294,67.432686,-7.8739567,49.343338,8.904301,55.10564,-0.020381428,36.125763,4.3334236,50.563198,-2.3884559,42.398026,-2.2202103,37.048923,-1.3729056,28.275402,8.942154,59.645874,6.259075,57.271996,1.8156351,89.10736,-5.0640025,38.185387,-6.4758854,59.329155,semiclassical
genrenew30\semiclassical\scl89.mp3.0.wav,0.28543732,0.09160565,0.29174998,0.003123194,2356.777782,376288.4272,2644.084728,146915.0014,5148.506047,2432288.145,0.091139573,0.000957345,4.54E-05,0.05138261,0.000658119,0.015000891,184.5703125,-27.578554,1371.4504,88.94466,474.59338,4.4716787,284.97418,29.086718,210.41429,12.041494,115.29451,4.5509033,104.34802,5.5689945,120.809814,1.2870598,72.38057,-2.2427945,71.24199,7.4715633,94.20936,-1.8108044,87.01535,5.0510573,69.43127,5.5762887,82.843506,-3.4968898,78.215775,1.1019659,63.432392,-0.108558066,51.846516,-13.833744,51.812183,0.2146446,38.35516,-10.399358,63.886246,-1.4502364,45.448746,semiclassical
genrenew30\semiclassical\scl89.mp3.1.wav,0.32745564,0.09018877,0.27258703,0.003610618,2381.211565,416639.4348,2577.684552,166974.8367,5146.021447,2369756.252,0.089764874,0.000797535,-3.04E-05,0.041559737,8.65E-05,0.01461369,184.5703125,-35.25939,1843.0868,83.795135,483.406,6.3988295,256.54028,43.72759,246.5999,14.598327,84.96968,-1.3173002,164.00189,0.6256039,47.51459,10.464361,75.01834,-3.370498,85.553986,6.569917,113.66143,-3.5911727,39.550385,8.475501,56.70722,4.397714,68.78694,-6.1715,52.14081,5.1688175,72.192955,-0.7308553,36.536728,-12.497781,64.165,5.7490454,36.283585,-7.404605,68.81281,-4.0968423,52.938545,semiclassical
genrenew30\semiclassical\scl89.mp3.2.wav,0.30092993,0.08641962,0.26425934,0.005560286,2322.701187,479024.9449,2689.081245,164854.6305,5281.763447,2785384.648,0.079157903,0.001099706,-7.26E-05,0.04194934,-0.000535395,0.01445427,123.046875,-46.63775,2307.9443,89.19506,570.9861,15.6879,319.70227,33.909134,261.87988,14.452822,112.727295,-0.41169763,102.32037,-0.7777576,50.983955,2.5379272,81.90228,-1.7115935,84.291794,6.40022,107.629196,-4.0967393,46.33425,6.140886,60.87251,5.8660736,93.19979,-2.93113,84.57228,-1.2577101,46.776104,0.5192938,34.368114,-11.422485,53.00585,5.926636,72.17318,-10.445568,85.50621,-2.4202933,81.207565,semiclassical
genrenew30\semiclassical\scl89.mp3.3.wav,0.31772166,0.09398905,0.27985793,0.003865686,2262.078737,351908.7847,2549.178311,197496.1024,5036.119291,2544109.585,0.087214543,0.000904264,0.000144602,0.04613265,-0.00047585,0.016257055,92.28515625,-33.42284,2099.4727,93.83927,499.34232,1.9231108,354.0909,26.870857,346.76883,11.478335,142.81474,5.943336,125.97599,5.191164,105.04385,1.3295977,98.43943,-4.1501946,68.42372,15.433477,147.6404,-1.7115881,38.70942,3.2156146,64.45158,7.4190764,120.1841,-4.326941,96.243355,1.9469018,80.04732,-1.2678995,51.729183,-16.269539,84.40253,-0.6223967,52.866047,-8.134249,73.09415,0.46744403,44.722027,semiclassical
genrenew30\semiclassical\scl89.mp3.4.wav,0.3039727,0.08919486,0.3024521,0.001921898,2076.209648,415176.4876,2491.603297,221275.3156,4678.088379,2903655.408,0.071082482,0.000563522,8.66E-05,0.05092307,0.000354344,0.016981918,123.046875,-32.688156,1671.1256,103.32292,606.2469,5.1596045,393.5804,26.400578,210.31036,10.171952,146.48929,3.9666123,80.94604,1.8609048,88.41815,-0.637694,79.44318,-2.0477164,63.142277,13.190182,103.67601,-0.3456256,59.208977,1.2577672,59.577225,8.235965,104.956985,-1.2541842,92.64707,0.69079226,75.98098,0.19119169,68.671486,-11.6509075,66.329895,4.5217876,54.220524,-11.45899,91.466515,-2.25684,38.84607,semiclassical
genrenew30\semiclassical\scl89.mp3.5.wav,0.2530521,0.08552447,0.28166878,0.004105515,2142.294797,643506.7409,2547.659506,285212.0119,4840.415602,3804670.088,0.078248948,0.001876414,-2.72E-05,0.055794045,6.75E-05,0.01414874,184.5703125,-53.57152,2493.3572,98.90062,719.6688,14.306026,312.36578,26.492603,362.78455,9.69403,247.67387,0.27002588,165.06842,4.594455,115.05628,-0.74892247,130.15163,-10.296991,79.03248,10.441965,202.63284,-4.887387,87.428215,4.8784075,92.815125,-0.51162237,58.6801,-4.4374065,72.524666,-1.754766,28.209291,2.8391547,34.284874,-9.624526,32.828964,1.3687782,25.942688,-5.8683333,38.45094,-0.27237773,51.05245,semiclassical
genrenew30\semiclassical\scl89.mp3.6.wav,0.30383906,0.09282624,0.28295752,0.004493241,2278.83726,1026580.767,2691.68484,282160.7254,5143.868127,4775731.165,0.079488431,0.004264288,-0.000130503,0.049700603,-8.25E-05,0.014141539,184.5703125,-50.038357,2045.0988,94.606026,975.4482,27.692053,321.71555,29.39398,222.17789,9.261002,116.10296,3.068234,110.51843,5.3810096,85.0544,2.5171072,95.3639,-7.1670527,106.38517,4.9356866,114.32268,-3.062977,72.42171,5.5990233,42.800087,1.7986853,75.9149,3.5608842,76.39196,-0.5733269,58.421688,2.4383123,40.09785,-5.7972546,41.52192,2.7438776,51.688965,-6.733534,36.88289,0.66221976,38.252308,semiclassical
genrenew30\semiclassical\scl89.mp3.7.wav,0.2662762,0.087288395,0.30854303,0.001980581,2277.203456,294738.6138,2508.500903,152254.9091,4850.602464,2099832.415,0.0952186,0.00113819,5.71E-05,0.05864492,-0.000420792,0.01646724,184.5703125,-25.813686,1306.606,90.805916,497.12585,0.6382359,351.88486,31.751307,173.08078,9.926567,63.84396,-2.2631822,148.49886,2.7598403,112.187675,-2.3959315,84.69211,1.3341365,60.676464,10.505061,116.50828,-5.9458995,69.60272,2.8426619,53.40256,1.8058939,79.43849,-8.630009,81.11646,-4.679947,61.01117,1.3710995,62.384686,-17.64145,156.97072,6.448558,114.15882,-0.5212004,132.63004,8.996521,129.25401,semiclassical
genrenew30\semiclassical\scl89.mp3.8.wav,0.27990204,0.08404445,0.28463036,0.003774602,2128.908523,520074.7761,2570.429914,246981.2193,4876.028208,3569709.342,0.070586689,0.000735745,6.36E-05,0.047752354,-2.09E-06,0.016207755,92.28515625,-44.244728,2575.14,101.69378,800.2661,15.533601,350.515,22.936586,196.77115,6.2290497,189.03638,2.7230875,79.21559,6.7159677,115.954735,-1.1603864,110.03636,-7.7365704,78.80106,7.698645,88.96312,-4.727688,72.54517,3.6540885,101.76996,2.1450326,94.91564,-3.6672854,48.451736,-0.96900904,27.38379,-0.4014268,41.15293,-15.595829,57.473133,1.3017893,38.54049,-5.578059,38.550648,-4.3671412,53.78395,semiclassical
genrenew30\semiclassical\scl89.mp3.9.wav,0.2843612,0.08751964,0.2708686,0.005734889,2322.796309,353133.2137,2642.598128,177762.041,5196.376014,2463094.089,0.095034555,0.000791704,6.26E-05,0.048951786,-1.34E-05,0.013401905,92.28515625,-50.205154,1829.8784,93.00886,439.37872,10.703488,562.6065,19.946692,167.79596,7.1502714,115.43849,9.522048,155.9075,20.39545,241.9072,-1.3623176,77.46056,-6.3479567,207.86536,12.999312,122.69353,-4.2088823,101.42177,4.8178034,64.048904,3.6545918,104.4389,-4.649548,163.10866,-5.9730635,105.1534,0.2340345,72.95091,-9.923879,112.25588,14.3829775,168.29585,4.0192885,124.85068,11.568834,197.36458,semiclassical
genrenew30\semiclassical\scl90.mp3.0.wav,0.32419726,0.09632895,0.28069368,0.002991352,2423.023663,613151.5318,2656.994353,241138.0355,5423.468487,3005148.532,0.091413762,0.001279068,0.000135413,0.046902712,-1.61E-05,0.014543599,184.5703125,-31.130957,1482.2349,90.1313,724.9308,12.676235,525.63324,22.353542,143.99922,0.9173795,132.07463,6.689245,106.47917,6.9771,129.35526,-0.39917216,80.00651,-1.7114885,82.11004,7.896965,111.905525,-6.3393073,72.4304,0.38614684,48.003395,1.1457933,71.046486,-6.1700583,78.31484,-5.006988,35.70374,-5.156282,50.49091,-8.14809,72.29356,5.5363135,154.31677,-0.9912537,152.43279,6.1230984,122.86079,semiclassical
genrenew30\semiclassical\scl90.mp3.1.wav,0.32134098,0.098768234,0.28601742,0.006124962,2385.509585,453067.9457,2636.755896,217264.3516,5246.233661,2923574.941,0.090516076,0.001417946,-2.50E-05,0.0462245,-0.000944784,0.019349545,184.5703125,-35.90221,1816.7957,89.030846,683.8793,8.681819,477.483,30.92189,150.85971,8.980012,195.19026,-1.1093299,143.94037,4.898501,169.74156,-4.324712,78.48206,-4.7596374,78.84552,11.552488,147.29002,-2.9069738,104.452385,3.9997234,63.47744,3.220611,63.32576,-0.9728557,63.51419,-0.4135633,62.676975,-1.117671,50.96799,-11.030096,55.01809,4.220116,43.46232,-11.999969,112.07738,-4.0932603,73.514915,semiclassical
genrenew30\semiclassical\scl90.mp3.2.wav,0.30575347,0.09435507,0.27985665,0.003375929,2444.62923,521058.9614,2707.721194,221905.5971,5330.461614,2906473.498,0.092341496,0.001104687,-7.28E-05,0.04506832,-0.000388402,0.014985889,172.265625,-40.116714,1829.563,87.759895,617.52814,15.259585,492.97363,23.670925,175.17166,8.046312,157.10751,9.113266,149.35565,15.853715,253.24669,1.2578785,54.544018,-5.0270104,90.20041,12.184392,174.91626,-1.8313762,91.76942,1.2923062,81.769035,1.4674515,75.89575,-4.1148047,94.78428,-4.107298,106.810936,-1.0856935,85.00664,-7.7067847,125.85356,14.786183,142.73004,3.5022137,134.16766,4.3989043,134.22258,semiclassical
genrenew30\semiclassical\scl90.mp3.3.wav,0.28185543,0.088682495,0.28421456,0.003992637,2368.526657,365325.4934,2694.365902,149560.2143,5244.245981,2233211.093,0.088882212,0.000904307,4.14E-05,0.048043318,-0.000110309,0.013862306,92.28515625,-17.401407,906.5565,93.23547,297.34003,8.634469,242.70848,21.014242,100.69002,10.541682,133.98775,0.7145514,91.17747,-1.315776,78.46569,-4.9530287,56.47775,-6.888762,83.85666,6.6459894,77.92423,-3.899655,59.354694,3.979112,83.0993,5.207604,45.945908,0.23763064,51.139942,-0.83599067,49.557438,-0.06380768,21.526619,-10.850766,66.11227,-0.74250585,64.22775,-8.988968,66.41856,0.3614555,42.073086,semiclassical
genrenew30\semiclassical\scl90.mp3.4.wav,0.3575844,0.08776242,0.2765786,0.002423767,2242.177989,496475.0428,2668.5475,196201.9822,5113.059082,2958734.39,0.08521259,0.001396239,6.08E-05,0.04494954,0.000486199,0.012321,184.5703125,-25.96111,1088.873,97.400856,498.90298,16.991808,247.37654,27.684637,92.598045,8.909188,107.967255,4.360428,69.63914,6.1458526,82.84707,-0.9518219,80.56354,-5.1000433,62.961853,1.8327854,56.035862,-6.5930123,67.65987,-0.793081,36.243652,-0.30412984,52.021477,2.074807,67.09934,-0.98145795,28.836327,-0.8992937,39.216877,-9.953145,54.313457,1.445657,28.660587,-6.9372206,38.70612,0.036212392,16.848478,semiclassical
genrenew30\semiclassical\scl90.mp3.5.wav,0.34366253,0.09091001,0.27938747,0.003744034,2146.811464,257558.4966,2552.150381,119910.3114,4683.1404,1754904.801,0.083777794,0.000609518,9.18E-05,0.040202282,-0.000300493,0.017115267,184.5703125,-23.536001,1275.7312,101.52581,339.03516,7.113541,205.28133,20.660883,105.74149,8.888185,126.53502,5.1878896,73.04662,5.8930845,142.38182,-5.8098817,59.563942,-5.5585346,68.99899,11.477072,77.13822,0.06512733,55.98777,-0.88512504,57.45429,-1.697006,62.684204,-3.711295,64.01166,-0.10805852,67.46345,1.4170842,86.88285,-7.356272,36.463184,1.6275278,69.177376,-8.279243,57.426888,-1.2745322,72.90073,semiclassical
genrenew30\semiclassical\scl90.mp3.6.wav,0.2862833,0.08502172,0.2789589,0.002925865,2307.659771,488701.1147,2663.534678,222916.8091,5128.380784,3298929.071,0.089738582,0.001113008,-8.51E-05,0.04589562,-0.000323562,0.012598319,92.28515625,-21.259274,934.0349,98.45945,425.186,7.986557,393.937,16.3361,127.23805,12.901816,88.350075,1.3260515,112.47732,2.236853,126.270195,-0.23989563,57.591976,-2.421069,60.01404,6.648329,95.13798,-4.951093,56.646545,2.5404491,68.443436,3.2184827,38.35698,0.14023323,45.44718,-3.2661655,43.883774,-4.500897,30.162113,-11.591136,53.83031,-0.42447147,76.461685,-10.347029,77.277504,1.8315816,115.79455,semiclassical
genrenew30\semiclassical\scl90.mp3.7.wav,0.28718176,0.08081087,0.28290072,0.00283445,2048.678316,207907.6241,2478.794623,135897.7625,4562.388822,1618314.152,0.084570313,0.000642664,7.09E-06,0.04675916,0.000255687,0.01207037,92.28515625,-24.635141,946.36273,106.46044,335.65616,5.165291,175.14812,25.253365,144.6045,8.523631,126.8256,2.401316,57.930725,8.855295,93.51816,-3.0788367,59.906315,-6.5525546,41.628464,0.45682937,80.394196,-10.301068,58.02497,1.7907274,56.784924,-1.3668096,42.672226,-1.4602205,68.451195,3.4165862,37.620266,-1.6885443,36.824886,-15.468929,67.04384,-0.23846197,57.552086,-5.4578147,77.80435,-0.1746474,94.85664,semiclassical
genrenew30\semiclassical\scl90.mp3.8.wav,0.32028377,0.09136249,0.2967144,0.003424742,2377.176638,550737.1584,2709.668146,232786.2656,5298.575909,3055061.062,0.088292518,0.00145382,1.84E-05,0.052079238,0.000314636,0.015000938,184.5703125,-22.056831,1028.4576,93.326454,418.70694,14.877083,432.89084,23.760216,139.42516,11.428849,139.62459,2.1775093,58.811832,2.408637,92.29298,-4.172403,70.73119,-1.7869631,56.96064,11.547991,136.93074,-0.9779066,58.74299,-0.979362,64.31045,2.3782537,47.192394,-0.16141392,114.13315,-1.1759522,44.288567,-2.0342822,57.720432,-10.886106,53.262802,0.5383015,56.393433,-8.683286,73.61166,1.1032991,43.475113,semiclassical
genrenew30\semiclassical\scl90.mp3.9.wav,0.24632618,0.08251984,0.28195032,0.002857625,2142.227219,422600.1625,2612.207037,211844.5695,5034.876991,2878341.671,0.072310697,0.000601279,3.78E-05,0.055981092,0.000496712,0.010458782,92.28515625,-37.438175,1118.564,99.32629,571.3108,15.740459,238.16338,25.944077,149.86908,8.304522,95.57226,1.7531364,56.96489,3.8856266,128.24336,-6.4928045,55.196487,-7.625465,46.092842,4.5314083,102.41875,-1.694871,64.59646,2.7069213,45.464787,1.6739614,46.62125,-0.12748367,65.5074,1.2325152,30.446814,1.072109,27.438778,-9.930798,38.445583,-1.5748997,25.951742,-7.833791,32.72524,-0.4166599,37.024296,semiclassical
genrenew30\semiclassical\scl91.mp3.0.wav,0.25495815,0.09063708,0.086839706,0.000976059,2547.683713,260779.6786,2381.385893,40731.76374,5355.887357,1002250.922,0.11707482,0.001341411,-6.64E-06,0.006352288,-1.95E-05,0.000940867,117.4538352,-152.51721,1585.4529,76.89613,475.41882,-16.529205,256.32294,18.355928,83.9802,-2.2433898,222.22452,11.955998,121.04583,-19.61587,165.75508,9.143269,74.953316,-11.527374,212.59985,7.817581,201.7797,4.1409206,48.78076,-3.189017,74.65959,-3.625113,75.045425,2.4131105,79.93765,-5.752848,55.461296,-7.166675,98.01064,-15.742639,50.331417,0.78052235,31.338995,-13.290857,69.0497,-10.134358,121.71297,semiclassical
genrenew30\semiclassical\scl91.mp3.1.wav,0.33071798,0.08678968,0.058291584,0.001090137,2181.992335,113515.44,2222.940965,33845.17951,4313.597506,482257.8442,0.100153996,0.001056373,1.54E-06,0.003431321,-2.60E-05,0.000366552,129.1992188,-167.08759,1321.5793,98.67276,355.78857,-22.372108,131.22594,32.590416,152.96608,-0.7048799,63.59197,-5.2480035,42.994213,-15.085727,99.639015,-0.13290992,51.527973,-0.6007213,26.289047,-0.636194,25.289728,-3.0178668,21.442764,2.6993456,32.057674,-0.07688734,20.81241,2.461246,58.507153,-8.009581,21.655436,-1.7012924,35.68299,-11.969022,26.726501,4.16734,30.298046,-6.715432,84.20639,-11.27181,74.287605,semiclassical
genrenew30\semiclassical\scl91.mp3.2.wav,0.24314111,0.08570901,0.07360318,0.000933746,2355.279587,252399.7671,2379.255365,55907.70494,4776.478553,1472371.135,0.108184345,0.00144818,-1.58E-06,0.003887589,1.73E-05,0.001109174,161.4990234,-170.43144,2164.0264,84.921844,664.07825,-14.519572,341.06876,18.142817,146.73416,5.870869,251.51683,1.7164154,116.38965,-16.19124,88.80141,4.0046453,65.55431,-2.9783232,96.38788,0.92160416,54.56027,1.8587705,77.32753,5.8703446,36.920704,-1.8837428,53.419643,1.4153153,99.43676,-5.5646048,43.71495,-6.373139,98.20488,-14.882942,75.418976,4.615386,67.88317,-11.691917,72.52776,-6.8781185,113.61796,semiclassical
genrenew30\semiclassical\scl91.mp3.3.wav,0.23892991,0.08904415,0.0955252,0.000725583,2665.207053,93368.41395,2432.906862,31745.23098,5413.447266,618002.5673,0.124541767,0.00057991,-3.16E-06,0.007693397,-7.97E-06,0.000808925,143.5546875,-143.66881,683.0184,67.457886,302.57416,-20.338524,164.55861,17.925753,132.29541,2.7419987,77.38664,7.3597093,66.010345,-17.701355,70.68738,9.961643,64.4319,5.097555,141.48683,7.7464714,55.122887,-0.61581415,83.56058,0.7929192,74.19002,-2.696041,70.30685,0.9278178,63.454628,-14.625723,69.00429,-16.957111,177.66547,-14.232501,142.2782,14.4421215,78.78534,-4.9869,135.69069,0.9969992,222.81224,semiclassical
genrenew30\semiclassical\scl91.mp3.4.wav,0.2718673,0.08876215,0.068823144,0.001220307,2408.409192,908058.7614,2419.797873,83515.02709,4981.955003,2235957.465,0.111200421,0.007546478,8.74E-06,0.003526016,1.46E-05,0.001242183,129.1992188,-182.83267,3537.8062,91.5948,933.24585,-7.004593,293.5513,8.29148,133.68063,-3.4957194,285.21393,6.7566404,53.2339,-5.7527523,127.69012,8.677019,120.788025,-6.31929,110.85214,8.833517,72.23008,-3.5639565,79.58977,-3.0403728,75.70239,-1.0122713,56.90504,-5.6349554,74.27809,-11.518892,93.71456,-6.058647,118.38801,-7.846626,129.19652,3.4532268,96.27142,0.43673095,122.53038,-0.2777224,162.11198,semiclassical
genrenew30\semiclassical\scl91.mp3.5.wav,0.2771987,0.0929361,0.071609326,0.000848267,2533.197559,472276.1165,2386.117389,51242.90743,5122.914663,1886607.15,0.121897536,0.003095326,-2.53E-06,0.003664566,-2.73E-05,0.000869676,129.1992188,-172.16316,2052.2202,80.28554,847.575,-8.747345,213.9592,27.911695,177.44023,2.9882698,218.00526,6.1422367,107.70497,-20.408249,225.07056,10.971869,123.81288,-8.422948,98.1543,3.5720065,143.96231,-4.101495,202.30702,-2.138641,89.12498,-1.1282582,82.04503,-7.263449,192.86108,1.6825801,104.997055,-3.3317716,207.16196,-6.075389,190.87726,-1.1879627,114.67182,-6.473367,123.67763,-3.3436997,120.61989,semiclassical
genrenew30\semiclassical\scl91.mp3.6.wav,0.2652739,0.09138501,0.07814394,0.000200272,2501.660192,41747.47579,2288.417695,33846.88518,5040.508752,553740.9675,0.116473858,0.001161246,5.02E-07,0.003987276,-4.31E-05,0.000827598,112.3471467,-154.64705,696.466,76.20962,172.35214,-39.67642,150.67494,12.382911,395.87726,6.771642,61.601677,-8.019781,95.890656,-31.602825,21.713902,5.941268,35.783607,-2.1948247,111.06396,8.228237,41.050297,6.3645296,63.83654,3.640761,33.224262,4.54559,60.262966,16.15325,27.654703,-8.809326,38.711163,-1.7193489,103.86996,-21.983126,55.32469,9.56722,20.40018,-15.979159,59.221478,-9.320606,227.9576,semiclassical
genrenew30\semiclassical\scl91.mp3.7.wav,0.13186091,0.07696413,0.07649467,5.41E-05,2129.496974,76396.07343,2527.082766,36201.45917,4961.08436,1037481.37,0.059164663,2.09E-05,4.66E-06,0.005635832,-2.53E-05,8.86E-05,129.1992188,-233.16881,395.04755,88.335625,161.18161,-0.5379141,103.61062,-0.22618948,152.99434,2.5337942,68.636284,-3.1606233,19.458504,-21.764002,34.481724,2.3008306,42.17637,-3.0516846,79.61567,11.152889,21.140696,1.2502873,51.55664,12.284526,42.30755,-5.504381,18.503242,11.732058,36.829536,-9.219753,29.308895,-14.720194,27.878235,-17.724236,41.869095,7.016752,35.964428,-22.415325,42.11445,-5.975698,109.427345,semiclassical
genrenew30\semiclassical\scl91.mp3.8.wav,0.21556537,0.08417211,0.04544994,0.000199459,1600.429095,123065.328,2128.580549,113580.6801,3445.64378,1227136.632,0.055990835,0.000165281,-2.31E-06,0.001985956,-1.72E-05,9.81E-05,135.9991776,-264.15384,2490.2654,111.15037,291.3104,6.2573447,163.16673,25.498713,178.76105,3.18846,41.18849,1.9012945,34.685585,-19.682,36.670773,-12.540853,32.04139,-16.546297,58.094494,3.7860765,70.13894,-5.9758186,62.729904,-5.7698383,69.201645,-18.221064,78.46498,-5.2072153,61.92835,-10.874495,50.33238,-12.106928,39.255363,-10.935075,47.496567,2.8144178,85.711464,-7.3502984,52.50993,-6.771923,83.7823,semiclassical
genrenew30\semiclassical\scl91.mp3.9.wav,0.25375688,0.08880854,0.033429198,3.74E-05,1321.187336,164542.4784,1893.20975,196009.4143,2817.453989,2007690.191,0.048411208,0.000176027,-7.26E-06,0.000977099,-8.43E-06,7.54E-05,129.1992188,-326.13495,1404.2394,114.193924,519.9665,9.872531,264.68674,32.02817,200.48796,3.3758628,58.148346,7.791501,121.54704,-22.848808,52.691772,-23.935772,72.1904,-22.51833,49.613647,4.1157994,67.72939,-9.858524,91.181564,-12.10919,40.706085,-32.5953,55.399982,-12.853636,58.538883,-21.5128,104.81957,-11.757106,79.09497,-15.247343,76.888054,4.100239,142.83618,0.12017806,62.56265,-4.2903414,118.90698,semiclassical
genrenew30\semiclassical\scl92.mp3.0.wav,0.24193634,0.08723458,0.16570657,0.001732655,1924.010317,230793.1572,2261.897696,143587.281,3932.708271,1452009.9,0.07717473,0.000910012,-9.10E-06,0.02231589,3.44E-05,0.002320808,135.9991776,-123.617935,1335.2911,101.279945,306.79633,1.0478039,277.0369,39.592155,350.65707,4.9166417,288.3789,-6.847714,327.466,11.034546,115.71636,-0.99620265,60.135044,-6.6022515,95.82649,-5.368767,82.30134,-11.271755,73.37624,-4.342982,103.52043,-11.260814,83.99186,2.664189,96.18071,3.595751,75.934105,11.022905,125.09286,6.3578186,70.80293,3.631938,81.80993,-8.090458,200.13641,2.898757,129.71048,semiclassical
genrenew30\semiclassical\scl92.mp3.1.wav,0.258611,0.091405526,0.13837568,0.001511329,2027.714474,206364.9896,2366.662325,96399.20809,4226.636493,1238776.754,0.082230319,0.000618666,5.94E-06,0.012144835,-1.22E-05,0.003433507,73.828125,-107.79294,1347.6102,103.7472,425.93143,-1.079118,241.19148,18.694746,161.90697,-6.356405,69.13908,-0.7160579,414.07755,5.108068,115.706055,-5.691948,70.3048,-8.18444,44.29508,-5.1324143,74.78795,-9.151662,49.139908,-4.878919,41.047073,-8.958661,100.06282,0.740606,127.91755,3.9470196,152.93092,6.5972333,105.08334,-7.301905,109.12455,-3.2718675,139.55049,-7.6875935,87.60329,-0.78367764,82.34659,semiclassical
genrenew30\semiclassical\scl92.mp3.2.wav,0.28315526,0.09390267,0.1633071,0.001677972,1979.42049,255010.9915,2165.102699,87443.47935,3909.767127,1128367.361,0.096300331,0.001781897,-1.51E-05,0.018217014,0.000115372,0.004414408,151.9990809,-98.62373,2153.2239,101.72806,437.57687,-9.904888,222.64877,30.862297,115.678154,0.37592727,116.24679,0.9067256,215.8081,-2.0706248,65.26022,-5.416406,116.794365,-6.026953,96.13474,0.30356538,137.24387,-7.3562098,205.39609,3.2091904,126.16875,-3.951011,132.93047,-1.249589,164.98285,-6.1734257,174.70718,4.230606,168.33568,-3.9357932,100.55259,-2.3694124,50.679974,-0.81413716,116.703354,6.2888203,87.05684,semiclassical
